FE_REPORTE,CAMAS_ADULTOS_COVID,CAMAS_ADULTOS_NOCOVID,CAMAS_ADULTOS_OCC,CAMAS_ADULTOS_DISP,CAMAS_ADULTOS_TOTAL,CAMAS_ICU_COVID,CAMAS_ICU_NOCOVID,CAMAS_ICU_OCC,CAMAS_ICU_DISP,CAMAS_ICU_TOTAL,CAMAS_PED_COVID,CAMAS_PED_NOCOVID,CAMAS_PED_OCC,CAMAS_PED_DISP,CAMAS_PED_TOTAL,CAMAS_PICU_COVID,CAMAS_PICU_NOCOVID,CAMAS_PICU_OCC,CAMAS_PICU_DISP,CAMAS_PICU_TOTAL,VENT_ADULTOS_COVID,VENT_ADULTOS_NOCOVID,VENT_ADULTOS_OCC,VENT_ADULTOS_DISP,VENT_ADULTOS_TOTAL,VENT_PED_COVID,VENT_PED_NOCOVID,VENT_PED_OCC,VENT_PED_DISP,VENT_PED_TOTAL,CUARTOS_PRESNEG_OCC,CUARTOS_PRESNEG_DISP,CUARTOS_PRESNEG_TOTAL,VENT_ORD,VENT_REC,VENT_ENTR,CONVALECIENTES
"2021-06-24 00:00:00",43,4333,4376,2552,6928,9,428,437,203,640,18,533,551,765,1316,0,35,35,52,87,5,296,301,1057,1358,0,39,39,105,144,219,333,552,194,161,161,121600
"2021-06-25 00:00:00",37,4402,4439,2566,7005,9,423,432,197,629,19,491,510,750,1260,0,39,39,50,89,5,291,296,1014,1310,0,42,42,106,148,219,338,557,194,161,161,121651
"2021-06-26 00:00:00",40,4091,4131,2670,6801,7,422,429,207,636,23,497,520,753,1273,0,38,38,57,95,5,288,293,1010,1303,0,37,37,107,144,222,330,552,194,161,161,121665
"2021-06-27 00:00:00",38,4023,4061,2743,6804,8,400,408,214,622,29,463,492,766,1258,0,39,39,55,94,6,287,293,995,1288,0,39,39,108,147,230,336,566,194,161,161,121668
"2021-06-28 00:00:00",25,4014,4039,2786,6825,8,410,418,206,624,23,458,481,758,1239,0,38,38,53,91,6,299,305,996,1301,0,37,37,110,147,211,339,550,194,161,161,121721
"2021-06-29 00:00:00",32,4356,4388,2607,6995,6,433,439,188,627,24,483,507,759,1266,0,36,36,50,86,4,317,321,973,1294,0,39,39,103,142,211,337,548,194,161,161,121771
"2021-06-30 00:00:00",44,4449,4493,2480,6973,8,433,441,180,621,27,513,540,739,1279,0,40,40,48,88,5,332,337,969,1306,0,40,40,104,144,215,345,560,194,161,161,121815
"2021-07-01 00:00:00",33,4455,4488,2483,6971,8,439,447,177,624,17,542,559,740,1299,0,44,44,45,89,4,320,324,972,1296,0,40,40,105,145,206,352,558,194,161,161,121849
"2021-07-02 00:00:00",24,4390,4414,2517,6931,8,439,447,179,626,22,533,555,742,1297,0,41,41,51,92,4,324,328,972,1300,0,40,40,111,151,199,340,539,194,161,161,121886
"2021-07-03 00:00:00",31,4238,4269,2670,6939,6,420,426,175,601,10,526,536,746,1282,0,38,38,47,85,4,331,335,941,1276,0,41,41,121,162,201,332,533,194,161,161,121909
"2021-07-04 00:00:00",25,4055,4080,2695,6775,6,412,418,185,603,13,514,527,740,1267,0,37,37,48,85,4,330,334,938,1272,0,43,43,114,157,199,291,490,194,161,161,121914
"2021-07-05 00:00:00",26,3897,3923,2824,6747,6,417,423,192,615,23,505,528,745,1273,0,35,35,56,91,4,312,316,934,1250,0,45,45,109,154,197,293,490,194,161,161,121974
"2021-07-06 00:00:00",25,4082,4107,2733,6840,6,423,429,192,621,20,537,557,731,1288,0,38,38,52,90,5,319,324,960,1284,0,45,45,114,159,209,284,493,194,161,161,122024
"2021-07-07 00:00:00",26,4290,4316,2539,6855,6,417,423,186,609,11,595,606,688,1294,0,35,35,57,92,5,323,328,950,1278,0,44,44,109,153,220,291,511,194,161,161,122054
"2021-07-08 00:00:00",33,4302,4335,2541,6876,8,404,412,198,610,22,616,638,644,1282,0,35,35,54,89,6,329,335,938,1273,0,43,43,107,150,218,292,510,194,161,161,122077
"2021-07-09 00:00:00",32,4418,4450,2513,6963,9,399,408,199,607,17,625,642,633,1275,0,35,35,50,85,8,328,336,940,1276,0,42,42,114,156,219,290,509,194,161,161,122108
"2021-07-10 00:00:00",34,4224,4258,2618,6876,8,406,414,196,610,20,578,598,668,1266,0,32,32,49,81,7,321,328,955,1283,0,46,46,107,153,227,279,506,194,161,161,122115
"2021-07-11 00:00:00",43,4079,4122,2767,6889,7,414,421,185,606,20,526,546,712,1258,0,32,32,49,81,6,306,312,953,1265,0,41,41,108,149,212,286,498,194,161,161,122119
"2021-07-12 00:00:00",41,4079,4120,2776,6896,7,414,421,191,612,15,520,535,722,1257,0,35,35,51,86,5,330,335,955,1290,0,46,46,97,143,218,290,508,194,161,161,122160
"2021-07-13 00:00:00",57,4420,4477,2499,6976,11,431,442,175,617,15,540,555,686,1241,0,39,39,46,85,8,317,325,958,1283,0,47,47,111,158,233,276,509,194,161,161,122194
"2021-07-14 00:00:00",59,4376,4435,2511,6946,11,428,439,190,629,14,559,573,653,1226,0,40,40,43,83,8,330,338,945,1283,0,46,46,112,158,240,266,506,194,161,161,122215
"2021-07-15 00:00:00",56,4463,4519,2494,7013,10,420,430,181,611,17,571,588,672,1260,0,41,41,42,83,8,327,335,970,1305,0,41,41,116,157,242,261,503,194,161,161,122247
"2021-07-16 00:00:00",61,4359,4420,2539,6959,12,423,435,182,617,17,604,621,638,1259,0,38,38,49,87,10,336,346,957,1303,0,46,46,115,161,259,251,510,194,161,161,122272
"2021-07-17 00:00:00",57,4084,4141,2734,6875,13,413,426,192,618,27,586,613,645,1258,1,43,44,42,86,10,340,350,951,1301,1,51,52,115,167,245,260,505,194,161,161,122287
"2021-07-18 00:00:00",60,3981,4041,2791,6832,14,398,412,209,621,26,571,597,652,1249,1,47,48,39,87,11,333,344,944,1288,0,50,50,118,168,237,264,501,194,161,161,122293
"2021-07-19 00:00:00",67,4064,4131,2768,6899,13,392,405,215,620,25,564,589,674,1263,0,37,37,49,86,11,322,333,943,1276,0,42,42,117,159,224,280,504,194,161,161,122341
"2021-07-20 00:00:00",83,4217,4300,2681,6981,16,410,426,190,616,19,601,620,649,1269,0,45,45,45,90,12,323,335,970,1305,0,46,46,119,165,232,276,508,194,161,161,122389
"2021-07-21 00:00:00",86,4344,4430,2555,6985,17,428,445,174,619,14,593,607,655,1262,0,45,45,37,82,10,324,334,965,1299,0,50,50,110,160,217,280,497,194,161,161,122458
"2021-07-22 00:00:00",81,4335,4416,2574,6990,19,409,428,203,631,16,581,597,663,1260,0,34,34,48,82,11,329,340,954,1294,0,46,46,117,163,217,281,498,194,161,161,122523
"2021-07-23 00:00:00",90,4185,4275,2640,6915,21,414,435,200,635,12,593,605,674,1279,1,31,32,50,82,12,321,333,954,1287,1,44,45,119,164,226,276,502,194,161,161,122573
"2021-07-24 00:00:00",85,3946,4031,2835,6866,25,398,423,211,634,21,542,563,657,1220,1,28,29,60,89,11,308,319,952,1271,1,44,45,123,168,222,275,497,194,161,161,122594
"2021-07-25 00:00:00",83,3898,3981,2899,6880,26,390,416,213,629,15,558,573,679,1252,1,28,29,51,80,11,320,331,964,1295,1,44,45,115,160,208,289,497,194,161,161,122602
"2021-07-26 00:00:00",95,3773,3868,2889,6757,25,390,415,198,613,18,548,566,695,1261,0,29,29,56,85,16,302,318,980,1298,0,37,37,105,142,216,285,501,161,161,194,122634
"2021-07-27 00:00:00",117,3813,3930,2962,6892,24,398,422,193,615,23,543,566,696,1262,0,34,34,48,82,13,319,332,959,1291,0,33,33,109,142,229,280,509,194,161,161,122716
"2021-07-28 00:00:00",116,3996,4112,2802,6914,27,398,425,196,621,19,553,572,665,1237,1,31,32,50,82,13,313,326,954,1280,0,34,34,111,145,236,271,507,194,161,161,122798
"2021-07-29 00:00:00",129,4057,4186,2789,6975,27,402,429,184,613,23,583,606,633,1239,1,31,32,48,80,15,314,329,959,1288,0,35,35,109,144,244,278,522,194,161,161,122856
"2021-07-30 00:00:00",145,3943,4088,2803,6891,28,393,421,199,620,26,560,586,706,1292,2,29,31,49,80,16,314,330,958,1288,0,37,37,104,141,234,269,503,194,161,161,122934
"2021-07-31 00:00:00",150,3882,4032,2861,6893,38,369,407,210,617,20,543,563,723,1286,2,26,28,51,79,22,306,328,972,1300,0,35,35,107,142,226,267,493,194,161,161,122972
"2021-08-01 00:00:00",159,3762,3921,2882,6803,37,373,410,190,600,18,516,534,695,1229,2,22,24,53,77,19,314,333,977,1310,0,36,36,109,145,236,274,510,194,161,161,122992
"2021-08-02 00:00:00",175,3871,4046,2879,6925,38,383,421,175,596,20,494,514,744,1258,3,23,26,50,76,23,302,325,929,1254,1,40,41,109,150,258,270,528,194,161,161,123135
"2021-08-03 00:00:00",206,4009,4215,2714,6929,44,398,442,170,612,23,519,542,715,1257,3,28,31,48,79,28,305,333,923,1256,1,39,40,119,159,246,270,516,194,161,161,123278
"2021-08-04 00:00:00",207,4294,4501,2644,7145,47,409,456,158,614,28,520,548,693,1241,3,31,34,46,80,36,316,352,922,1274,0,34,34,122,156,254,252,506,194,161,161,123407
"2021-08-05 00:00:00",226,4200,4426,2468,6894,54,392,446,172,618,26,537,563,715,1278,3,32,35,45,80,40,308,348,932,1280,1,37,38,121,159,262,254,516,194,161,161,123560
"2021-08-06 00:00:00",263,4098,4361,2557,6918,56,401,457,170,627,38,548,586,692,1278,3,38,41,39,80,42,299,341,928,1269,1,39,40,114,154,289,231,520,194,161,161,123705
"2021-08-07 00:00:00",260,3970,4230,2639,6869,65,384,449,168,617,36,551,587,690,1277,2,40,42,40,82,42,312,354,950,1304,1,35,36,107,143,268,245,513,194,161,161,123764
"2021-08-08 00:00:00",296,3856,4152,2650,6802,71,379,450,169,619,32,567,599,691,1290,2,37,39,42,81,47,306,353,938,1291,1,34,35,109,144,287,247,534,194,161,161,123788
"2021-08-09 00:00:00",292,3899,4191,2773,6964,68,370,438,175,613,29,550,579,669,1248,2,29,31,53,84,45,298,343,922,1265,1,34,35,123,158,283,261,544,194,161,161,123996
"2021-08-10 00:00:00",311,4014,4325,2705,7030,76,383,459,154,613,35,540,575,675,1250,2,27,29,57,86,49,308,357,904,1261,0,32,32,122,154,278,256,534,194,161,161,124219
"2021-08-11 00:00:00",315,4133,4448,2611,7059,76,366,442,165,607,35,563,598,655,1253,2,37,39,49,88,48,310,358,929,1287,0,37,37,123,160,278,245,523,194,161,161,124427
"2021-08-12 00:00:00",338,4087,4425,2639,7064,80,372,452,165,617,41,603,644,644,1288,4,37,41,46,87,56,326,382,908,1290,2,39,41,115,156,282,242,524,194,161,161,124655
"2021-08-13 00:00:00",374,3978,4352,2624,6976,88,376,464,140,604,43,598,641,634,1275,4,36,40,47,87,60,338,398,882,1280,2,40,42,113,155,313,226,539,194,161,161,124905
"2021-08-14 00:00:00",379,3918,4297,2597,6894,90,368,458,162,620,39,596,635,661,1296,4,32,36,53,89,62,324,386,891,1277,2,34,36,113,149,290,234,524,194,161,161,124996
"2021-08-15 00:00:00",398,3767,4165,2751,6916,94,355,449,165,614,38,569,607,689,1296,3,28,31,55,86,59,343,402,886,1288,2,41,43,108,151,294,233,527,194,161,161,125029
"2021-08-16 00:00:00",419,3708,4127,2784,6911,100,347,447,166,613,37,515,552,722,1274,3,28,31,55,86,69,337,406,873,1279,2,35,37,116,153,290,233,523,194,161,161,125203
"2021-08-17 00:00:00",427,3790,4217,2643,6860,101,338,439,178,617,38,515,553,718,1271,2,29,31,57,88,70,342,412,866,1278,1,31,32,110,142,305,222,527,194,161,161,125581
"2021-08-18 00:00:00",449,4075,4524,2593,7117,108,334,442,169,611,43,520,563,673,1236,2,36,38,51,89,82,326,408,849,1257,1,40,41,112,153,294,213,507,194,161,161,125999
"2021-08-19 00:00:00",461,4116,4577,2462,7039,111,327,438,169,607,48,542,590,668,1258,2,30,32,56,88,77,323,400,844,1244,1,41,42,108,150,311,210,521,194,161,161,126443
"2021-08-20 00:00:00",482,4028,4510,2459,6969,118,333,451,160,611,49,546,595,663,1258,2,31,33,53,86,83,322,405,832,1237,1,34,35,120,155,333,201,534,194,161,161,126907
"2021-08-21 00:00:00",472,3839,4311,2597,6908,116,327,443,168,611,39,544,583,693,1276,0,29,29,57,86,86,333,419,856,1275,0,37,37,115,152,331,202,533,194,161,161,127082
"2021-08-22 00:00:00",468,3788,4256,2677,6933,120,314,434,172,606,34,546,580,705,1285,1,28,29,58,87,90,323,413,868,1281,0,35,35,121,156,316,225,541,194,161,161,127135
"2021-08-23 00:00:00",494,3700,4194,2775,6969,112,329,441,178,619,36,542,578,695,1273,1,28,29,62,91,83,324,407,859,1266,0,35,35,113,148,304,233,537,194,161,161,127731
"2021-08-24 00:00:00",499,3877,4376,2564,6940,108,336,444,183,627,32,544,576,703,1279,1,33,34,55,89,78,335,413,868,1281,0,36,36,109,145,297,234,531,194,161,161,128224
"2021-08-25 00:00:00",515,3969,4484,2507,6991,109,343,452,171,623,41,550,591,693,1284,2,33,35,58,93,79,334,413,881,1294,0,35,35,118,153,301,226,527,194,161,161,128483
"2021-08-26 00:00:00",493,3923,4416,2426,6842,114,336,450,163,613,28,575,603,709,1312,1,39,40,51,91,87,347,434,873,1307,0,35,35,125,160,333,227,560,194,161,161,128995
"2021-08-27 00:00:00",460,4052,4512,2450,6962,113,334,447,172,619,31,587,618,669,1287,1,39,40,51,91,90,354,444,857,1301,0,33,33,124,157,339,217,556,194,161,161,129589
"2021-08-28 00:00:00",458,3871,4329,2611,6940,120,325,445,174,619,30,600,630,639,1269,1,40,41,50,91,94,348,442,842,1284,0,37,37,111,148,323,237,560,194,161,161,129876
"2021-08-29 00:00:00",462,3811,4273,2669,6942,113,328,441,180,621,31,575,606,642,1248,0,44,44,48,92,90,338,428,837,1265,0,37,37,116,153,338,216,554,194,161,161,129940
"2021-08-30 00:00:00",479,3734,4213,2737,6950,130,308,438,176,614,35,533,568,708,1276,1,43,44,46,90,104,302,406,876,1282,0,33,33,116,149,343,201,544,194,161,161,130906
"2021-08-31 00:00:00",477,3914,4391,2627,7018,109,339,448,168,616,29,534,563,702,1265,0,41,41,49,90,88,325,413,886,1299,0,34,34,125,159,348,210,558,194,161,161,131598
"2021-09-01 00:00:00",453,3982,4435,2572,7007,110,346,456,164,620,20,490,510,714,1224,0,42,42,48,90,85,333,418,875,1293,0,32,32,127,159,342,216,558,194,161,161,132352
"2021-09-02 00:00:00",466,4089,4555,2448,7003,106,360,466,176,642,21,572,593,670,1263,0,46,46,43,89,83,329,412,872,1284,0,34,34,113,147,340,215,555,194,161,161,133121
"2021-09-03 00:00:00",467,3964,4431,2495,6926,111,333,444,169,613,31,560,591,699,1290,0,44,44,45,89,84,339,423,877,1300,0,63,63,119,182,346,210,556,194,161,161,133847
"2021-09-04 00:00:00",426,3820,4246,2647,6893,107,327,434,182,616,29,520,549,674,1223,0,47,47,52,99,81,328,409,914,1323,0,39,39,111,150,319,216,535,194,161,161,134143
"2021-09-05 00:00:00",419,3644,4063,2711,6774,115,318,433,178,611,24,530,554,718,1272,0,45,45,54,99,83,337,420,899,1319,0,39,39,119,158,295,229,524,194,161,161,134203
"2021-09-06 00:00:00",423,3621,4044,2743,6787,113,324,437,187,624,30,546,576,659,1235,1,39,40,50,90,88,338,426,896,1322,0,42,42,108,150,287,225,512,194,161,161,135076
"2021-09-07 00:00:00",417,3663,4080,2798,6878,124,318,442,183,625,41,519,560,706,1266,1,41,42,48,90,94,301,395,883,1278,0,66,66,106,172,294,251,545,194,161,161,135729
"2021-09-08 00:00:00",384,3967,4351,2696,7047,106,334,440,188,628,28,542,570,650,1220,1,38,39,57,96,78,326,404,900,1304,0,44,44,109,153,312,270,582,194,161,161,136337
"2021-09-09 00:00:00",366,4047,4413,2528,6941,105,340,445,177,622,29,533,562,684,1246,1,36,37,53,90,77,324,401,888,1289,0,44,44,105,149,303,269,572,194,161,161,136932
"2021-09-10 00:00:00",349,4064,4413,2465,6878,106,329,435,198,633,24,565,589,634,1223,2,45,47,46,93,77,301,378,894,1272,0,40,40,122,162,302,274,576,194,161,161,137560
"2021-09-11 00:00:00",342,3833,4175,2689,6864,100,339,439,187,626,21,561,582,689,1271,2,37,39,49,88,72,318,390,883,1273,0,39,39,122,161,399,287,686,194,161,161,137846
"2021-09-12 00:00:00",335,3786,4121,2814,6935,100,336,436,185,621,19,566,585,635,1220,2,36,38,49,87,71,316,387,827,1214,0,42,42,107,149,297,285,582,194,161,161,137917
"2021-09-13 00:00:00",337,3724,4061,2913,6974,99,336,435,188,623,18,555,573,675,1248,2,40,42,45,87,68,341,409,891,1300,0,40,40,116,156,274,282,556,194,161,161,138742
"2021-09-14 00:00:00",314,3863,4177,2790,6967,89,354,443,186,629,23,588,611,649,1260,1,44,45,43,88,71,342,413,896,1309,0,41,41,122,163,277,267,544,194,161,161,139362
"2021-09-15 00:00:00",307,4010,4317,2731,7048,95,355,450,189,639,28,587,615,659,1274,1,45,46,44,90,69,358,427,880,1307,1,44,45,107,152,280,286,566,194,161,161,139967
"2021-09-16 00:00:00",286,4025,4311,2745,7056,88,360,448,190,638,24,594,618,646,1264,1,40,41,49,90,66,354,420,898,1318,1,43,44,105,149,280,287,567,194,161,161,140485
"2021-09-17 00:00:00",277,4054,4331,2694,7025,82,375,457,171,628,23,584,607,659,1266,1,35,36,53,89,62,343,405,918,1323,1,43,44,117,161,274,284,558,194,161,161,140995
"2021-09-18 00:00:00",259,3817,4076,2776,6852,82,367,449,177,626,19,617,636,671,1307,1,34,35,55,90,63,334,397,892,1289,1,44,45,118,163,284,286,570,194,161,161,141246
"2021-09-19 00:00:00",242,3837,4079,2817,6896,79,367,446,192,638,15,626,641,661,1302,0,37,37,51,88,60,325,385,905,1290,0,46,46,109,155,242,296,538,194,161,161,141314
"2021-09-20 00:00:00",242,3766,4008,2994,7002,77,365,442,178,620,14,566,580,702,1282,0,38,38,52,90,54,334,388,904,1292,0,50,50,106,156,232,306,538,194,161,161,141957
"2021-09-21 00:00:00",225,4035,4260,2782,7042,74,364,438,175,613,21,581,602,665,1267,0,40,40,56,96,53,322,375,899,1274,0,47,47,119,166,246,307,553,194,161,161,142493
"2021-09-22 00:00:00",208,4191,4399,2671,7070,74,384,458,168,626,19,608,627,638,1265,0,41,41,50,91,49,346,395,895,1290,0,48,48,104,152,253,294,547,194,161,161,142962
"2021-09-23 00:00:00",212,4192,4404,2655,7059,70,388,458,171,629,14,615,629,623,1252,0,40,40,56,96,47,316,363,906,1269,0,47,47,116,163,281,292,573,194,161,161,143351
"2021-09-24 00:00:00",192,4231,4423,2698,7121,61,394,455,163,618,15,614,629,625,1254,0,36,36,60,96,41,320,361,918,1279,0,44,44,122,166,255,294,549,194,161,161,143768
"2021-09-25 00:00:00",169,3995,4164,2793,6957,57,391,448,173,621,13,591,604,672,1276,0,29,29,61,90,37,320,357,907,1264,0,46,46,110,156,243,304,547,194,161,161,143941
"2021-09-26 00:00:00",164,3862,4026,2892,6918,55,370,425,184,609,9,556,565,681,1246,0,30,30,52,82,36,309,345,948,1293,0,45,45,109,154,226,313,539,194,161,161,143989
"2021-09-27 00:00:00",159,3861,4020,2968,6988,51,370,421,190,611,14,557,571,676,1247,0,33,33,54,87,38,306,344,910,1254,0,50,50,109,159,233,308,541,194,161,161,144142
"2021-09-28 00:00:00",144,4127,4271,2729,7000,49,368,417,199,616,19,595,614,649,1263,0,38,38,48,86,37,318,355,932,1287,0,48,48,120,168,237,321,558,194,161,161,144721
"2021-09-29 00:00:00",148,4200,4348,2664,7012,48,382,430,197,627,18,640,658,598,1256,0,42,42,49,91,39,306,345,929,1274,0,46,46,118,164,241,314,555,194,161,161,145130
"2021-09-30 00:00:00",137,4224,4361,2791,7152,47,370,417,214,631,17,627,644,597,1241,0,43,43,45,88,37,320,357,939,1296,0,46,46,118,164,242,317,559,194,161,161,145458
"2021-10-01 00:00:00",127,4216,4343,2702,7045,46,369,415,253,668,16,623,639,654,1293,0,41,41,48,89,35,328,363,932,1295,0,45,45,122,167,229,333,562,194,161,161,145796
"2021-10-02 00:00:00",120,4120,4240,2685,6925,42,377,419,236,655,5,633,638,637,1275,0,43,43,51,94,28,328,356,921,1277,0,42,42,123,165,220,350,570,194,161,161,145914
"2021-10-03 00:00:00",123,3953,4076,2907,6983,42,377,419,201,620,13,590,603,637,1240,0,41,41,45,86,27,335,362,931,1293,0,42,42,140,182,212,351,563,194,161,161,145947
"2021-10-04 00:00:00",115,3923,4038,2956,6994,43,383,426,200,626,16,586,602,662,1264,0,40,40,54,94,28,321,349,917,1266,0,41,41,130,171,219,338,557,194,161,161,146269
"2021-10-05 00:00:00",120,4161,4281,2767,7048,40,388,428,193,621,8,605,613,662,1275,0,43,43,46,89,25,321,346,923,1269,0,42,42,125,167,236,324,560,194,161,161,146565
"2021-10-06 00:00:00",116,4366,4482,2609,7091,35,418,453,173,626,11,627,638,627,1265,0,48,48,40,88,26,323,349,928,1277,0,42,42,126,168,245,321,566,194,161,161,146763
"2021-10-07 00:00:00",104,4311,4415,2661,7076,35,427,462,171,633,15,604,619,664,1283,0,40,40,49,89,25,326,351,943,1294,0,47,47,126,173,224,329,553,194,161,161,146948
"2021-10-08 00:00:00",100,4217,4317,2690,7007,33,413,446,188,634,14,621,635,666,1301,0,40,40,49,89,22,335,357,948,1305,0,44,44,117,161,225,335,560,194,161,161,147132
"2021-10-09 00:00:00",106,3973,4079,2829,6908,34,405,439,166,605,12,623,635,607,1242,0,41,41,48,89,24,322,346,964,1310,0,43,43,116,159,229,328,557,194,161,161,147212
"2021-10-10 00:00:00",96,3893,3989,2906,6895,34,409,443,174,617,15,615,630,632,1262,0,40,40,48,88,22,322,344,958,1302,0,48,48,113,161,218,329,547,194,161,161,147237
"2021-10-11 00:00:00",91,3917,4008,2910,6918,31,389,420,191,611,17,609,626,675,1301,0,38,38,47,85,20,310,330,946,1276,0,47,47,109,156,204,337,541,194,161,161,147465
"2021-10-12 00:00:00",98,3996,4094,2906,7000,32,400,432,189,621,21,567,588,694,1282,0,38,38,48,86,20,320,340,947,1287,0,47,47,110,157,220,353,573,194,161,161,147663
"2021-10-13 00:00:00",101,4236,4337,2750,7087,34,393,427,194,621,17,589,606,666,1272,0,42,42,48,90,25,326,351,928,1279,0,45,45,111,156,238,349,587,194,161,161,147853
"2021-10-14 00:00:00",102,4380,4482,2625,7107,32,409,441,190,631,9,616,625,608,1233,0,45,45,45,90,24,323,347,941,1288,0,44,44,117,161,213,334,547,194,161,161,148005
"2021-10-15 00:00:00",101,4327,4428,2652,7080,30,394,424,204,628,16,603,619,660,1279,0,38,38,50,88,22,324,346,939,1285,0,42,42,123,165,217,337,554,194,161,161,148149
"2021-10-16 00:00:00",91,4222,4313,2772,7085,30,388,418,270,688,13,569,582,670,1252,0,41,41,49,90,21,326,347,935,1282,0,42,42,125,167,210,335,545,194,161,161,148205
"2021-10-17 00:00:00",84,4049,4133,2932,7065,27,405,432,189,621,16,571,587,616,1203,0,38,38,50,88,19,333,352,937,1289,0,40,40,123,163,202,341,543,194,161,161,148222
"2021-10-18 00:00:00",78,4069,4147,2928,7075,28,400,428,189,617,14,571,585,692,1277,0,36,36,51,87,17,327,344,921,1265,0,38,38,113,151,208,329,537,194,161,161,148373
"2021-10-19 00:00:00",82,4298,4380,2770,7150,22,407,429,193,622,18,587,605,628,1233,0,37,37,55,92,16,338,354,928,1282,0,40,40,124,164,217,326,543,194,161,161,148469
"2021-10-20 00:00:00",73,4367,4440,2663,7103,19,398,417,192,609,20,606,626,667,1293,0,39,39,53,92,12,363,375,912,1287,0,49,49,117,166,244,306,550,194,161,161,148603
"2021-10-21 00:00:00",70,4408,4478,2615,7093,17,396,413,197,610,14,620,634,644,1278,0,45,45,51,96,13,342,355,920,1275,0,51,51,117,168,252,305,557,194,161,161,148681
"2021-10-22 00:00:00",56,4325,4381,2614,6995,18,401,419,202,621,17,624,641,651,1292,0,42,42,53,95,14,328,342,929,1271,0,52,52,101,153,233,327,560,194,161,161,148781
"2021-10-23 00:00:00",58,4125,4183,2676,6859,17,401,418,184,602,16,610,626,672,1298,0,41,41,54,95,13,332,345,922,1267,0,52,52,102,154,227,324,551,194,161,161,148820
"2021-10-24 00:00:00",57,4087,4144,2718,6862,16,387,403,206,609,20,591,611,653,1264,0,38,38,59,97,12,347,359,908,1267,0,46,46,107,153,209,307,516,194,161,161,148833
"2021-10-25 00:00:00",60,4081,4141,2814,6955,16,384,400,197,597,17,577,594,727,1321,0,34,34,59,93,15,335,350,912,1262,0,45,45,105,150,235,271,506,194,161,161,148958
"2021-10-26 00:00:00",53,4339,4392,2689,7081,12,413,425,188,613,16,611,627,654,1281,0,34,34,59,93,11,339,350,907,1257,0,43,43,113,156,235,277,512,194,161,161,149029
"2021-10-27 00:00:00",54,4483,4537,2566,7103,12,411,423,184,607,15,656,671,650,1321,0,37,37,52,89,11,341,352,933,1285,0,41,41,108,149,249,281,530,194,161,161,149116
"2021-10-28 00:00:00",43,4584,4627,2480,7107,9,427,436,180,616,13,643,656,617,1273,1,43,44,45,89,8,365,373,928,1301,0,39,39,113,152,228,284,512,194,161,161,149224
"2021-10-29 00:00:00",45,4508,4553,2528,7081,9,419,428,183,611,9,635,644,606,1250,1,45,46,43,89,7,350,357,936,1293,0,38,38,107,145,247,285,532,194,161,161,149344
"2021-10-30 00:00:00",38,4291,4329,2654,6983,9,419,428,193,621,4,639,643,641,1284,1,43,44,45,89,7,340,347,923,1270,0,37,37,115,152,236,286,522,194,161,161,149377
"2021-10-31 00:00:00",44,4178,4222,2709,6931,9,406,415,207,622,14,621,635,643,1278,1,38,39,48,87,7,341,348,941,1289,0,43,43,117,160,243,291,534,194,161,161,149387
"2021-11-01 00:00:00",45,4237,4282,2786,7068,13,411,424,203,627,16,584,600,643,1243,1,35,36,52,88,9,352,361,913,1274,0,50,50,109,159,245,285,530,194,161,161,149474
"2021-11-02 00:00:00",46,4330,4376,2642,7018,12,414,426,198,624,6,620,626,660,1286,1,37,38,52,90,7,349,356,942,1298,0,49,49,109,158,250,280,530,194,161,161,149558
"2021-11-03 00:00:00",50,4524,4574,2567,7141,12,410,422,202,624,8,673,681,595,1276,0,38,38,52,90,7,350,357,939,1296,0,47,47,110,157,256,278,534,194,161,161,149618
"2021-11-04 00:00:00",48,4594,4642,2510,7152,13,415,428,200,628,12,684,696,617,1313,0,44,44,52,96,8,331,339,965,1304,0,46,46,118,164,247,280,527,194,161,161,149679
"2021-11-05 00:00:00",47,4489,4536,2583,7119,14,422,436,195,631,9,722,731,579,1310,0,43,43,54,97,9,337,346,961,1307,0,44,44,118,162,227,286,513,194,161,161,149754
"2021-11-06 00:00:00",41,4284,4325,2720,7045,12,420,432,201,633,12,697,709,567,1276,1,43,44,56,100,8,345,353,949,1302,0,48,48,108,156,213,293,506,194,161,161,149785
"2021-11-07 00:00:00",34,4212,4246,2782,7028,10,416,426,202,628,12,697,709,615,1324,1,42,43,57,100,7,334,341,964,1305,0,47,47,109,156,221,289,510,194,161,161,149792
"2021-11-08 00:00:00",49,4083,4132,2918,7050,9,405,414,215,629,16,664,680,574,1254,1,42,43,54,97,5,357,362,962,1324,0,44,44,118,162,244,288,532,194,161,161,149886
"2021-11-09 00:00:00",47,4298,4345,2740,7085,9,423,432,202,634,9,706,715,592,1307,1,40,41,58,99,3,348,351,966,1317,0,48,48,112,160,251,281,532,194,161,161,149953
"2021-11-10 00:00:00",63,4414,4477,2609,7086,9,438,447,187,634,8,720,728,622,1350,1,46,47,43,90,3,346,349,952,1301,0,45,45,121,166,259,278,537,194,161,161,150005
